age_band_id,age_band_label,min_months,max_months,age_band_is_active,stage1_wrapper_ux_slug,stage1_wrapper_ux_label,stage1_wrapper_rank_in_band,stage1_mapping_is_active,development_need_slug,development_need_canonical_name,stage1_why_it_matters_ux_description,stage2_category_type_slug,stage2_category_type_label,stage2_category_type_name,stage2_play_ideas_rank,stage2_play_idea_mapping_rationale,stage3_product_name,stage3_product_brand,stage3_product_rank_in_category,stage3_product_mapping_rationale,optional_need_meta_stage_anchor_month,optional_need_meta_stage_phase,optional_need_meta_stage_reason,optional_category_image_url,optional_category_safety_notes,ref_ux_wrapper_uuid,ref_development_need_uuid,ref_category_type_uuid,ref_product_uuid
25-27m,25–27 months,25,27,true,social-skills-and-peer-interaction,Social skills and peer interaction,10,true,social-skills-and-peer-interaction,Social skills and peer interaction,"Beginning to play with other children, learning to share and take turns, and forming early friendships.",play-kitchens-food-sets,Play kitchens and food sets,Play kitchens and food sets,3,Pretend play shows real explosion around age 2 with copying adult activities like cooking.,Little Tikes First Kitchen,Little Tikes,4,Pretend play shows real explosion around age 2 with copying adult activities like cooking. | Product note: Suitable for 24 months+ with interactive sounds and compact design for small hands. | Suitable for 24 months+ with interactive sounds and compact design for small hands.,26,emerging,"At 24 months children play alongside peers; by 30 months they sometimes play with them, showing gradual shift.",,,66e2ad57-845e-4246-b5fd-4e74e5c6a6d0,d094ff5c-b1d5-4498-bc07-d350c7efeb0e,ba80b3b7-9e37-4072-b76d-186d3a2d5df2,e8cfbad1-6ef6-4d9f-b726-2e9354a4a8d2
25-27m,25–27 months,25,27,true,social-skills-and-peer-interaction,Social skills and peer interaction,10,true,social-skills-and-peer-interaction,Social skills and peer interaction,"Beginning to play with other children, learning to share and take turns, and forming early friendships.",play-kitchens-food-sets,Play kitchens and food sets,Play kitchens and food sets,3,Pretend play shows real explosion around age 2 with copying adult activities like cooking.,Melissa & Doug Food Groups,Melissa & Doug,5,"Pretend play shows real explosion around age 2 with copying adult activities like cooking. | Product note: Suitable for 24 months+, helps with food recognition and sorting. | Suitable for 24 months+, helps with food recognition and sorting.",26,emerging,"At 24 months children play alongside peers; by 30 months they sometimes play with them, showing gradual shift.",,,66e2ad57-845e-4246-b5fd-4e74e5c6a6d0,d094ff5c-b1d5-4498-bc07-d350c7efeb0e,ba80b3b7-9e37-4072-b76d-186d3a2d5df2,8337440d-b41a-4795-8e30-8fe4e8e7a4bb
25-27m,25–27 months,25,27,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,8,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,"Figuring out how things work, following simple instructions, and using tools or strategies to reach goals.",outdoor-climbing-sliding-toys,Outdoor climbing and sliding toys,Outdoor climbing and sliding toys,3,Climbing and sliding support developing gross motor skills and confidence around age 2.,Chad Valley 4ft Kids Garden Slide - Green and Blue,Chad Valley,1,"Climbing and sliding support developing gross motor skills and confidence around age 2. | Product note: Ideal first slide, encourages activity, suitable for 2 years and over. | Ideal first slide, encourages activity, suitable for 2 years and over.",26,consolidating,At 24 months children use switches and buttons; by 30 months they follow two-step instructions and solve simple problems.,,,61474530-0e58-4a70-8bab-48d4071bdcfa,e7861d0f-7f1a-4cf3-a185-64aaf801805a,c08d4b81-adbc-424a-af68-d69d4450f30b,9884b0d2-672e-4e9a-80eb-a81c5df0e6d6
25-27m,25–27 months,25,27,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,8,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,"Figuring out how things work, following simple instructions, and using tools or strategies to reach goals.",outdoor-climbing-sliding-toys,Outdoor climbing and sliding toys,Outdoor climbing and sliding toys,3,Climbing and sliding support developing gross motor skills and confidence around age 2.,Easy Store™ Slide & Explore,Little Tikes,2,"Climbing and sliding support developing gross motor skills and confidence around age 2. | Product note: 1-3 years, promotes balance and coordination, features a rotating telescope, spinning steering wheel, and clicker bugs for imaginative play, folds for easy storage. | 1-3 years, promotes balance and coordination, features a rotating telescope, spinning steering wheel, and clicker bugs for imaginative play, folds for easy storage.",26,consolidating,At 24 months children use switches and buttons; by 30 months they follow two-step instructions and solve simple problems.,,,61474530-0e58-4a70-8bab-48d4071bdcfa,e7861d0f-7f1a-4cf3-a185-64aaf801805a,c08d4b81-adbc-424a-af68-d69d4450f30b,b264e969-f58f-42aa-bd4c-82ee2401b9b5
25-27m,25–27 months,25,27,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,8,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,"Figuring out how things work, following simple instructions, and using tools or strategies to reach goals.",outdoor-climbing-sliding-toys,Outdoor climbing and sliding toys,Outdoor climbing and sliding toys,3,Climbing and sliding support developing gross motor skills and confidence around age 2.,First Slide Blue / Green,Little Tikes,3,"Climbing and sliding support developing gross motor skills and confidence around age 2. | Product note: Suitable from 18 months, promotes fitness, balance and coordination, easy-climb steps, gentle slope, wide base for stability, folds for storage. | Suitable from 18 months, promotes fitness, balance and coordination, easy-climb steps, gentle slope, wide base for stability, folds for storage.",26,consolidating,At 24 months children use switches and buttons; by 30 months they follow two-step instructions and solve simple problems.,,,61474530-0e58-4a70-8bab-48d4071bdcfa,e7861d0f-7f1a-4cf3-a185-64aaf801805a,c08d4b81-adbc-424a-af68-d69d4450f30b,9fbb4fa0-98b1-4d4a-81f8-7d14a4b5d3b2
25-27m,25–27 months,25,27,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,8,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,"Figuring out how things work, following simple instructions, and using tools or strategies to reach goals.",outdoor-climbing-sliding-toys,Outdoor climbing and sliding toys,Outdoor climbing and sliding toys,3,Climbing and sliding support developing gross motor skills and confidence around age 2.,First Slide Pink / Purple,Little Tikes,4,"Climbing and sliding support developing gross motor skills and confidence around age 2. | Product note: Suitable from 18 months, promotes fitness, balance and coordination, easy-climb steps, gentle slope, wide base for stability, folds for storage. | Suitable from 18 months, promotes fitness, balance and coordination, easy-climb steps, gentle slope, wide base for stability, folds for storage.",26,consolidating,At 24 months children use switches and buttons; by 30 months they follow two-step instructions and solve simple problems.,,,61474530-0e58-4a70-8bab-48d4071bdcfa,e7861d0f-7f1a-4cf3-a185-64aaf801805a,c08d4b81-adbc-424a-af68-d69d4450f30b,3f04ce48-75ce-48ab-9255-3ea829d81f1d
25-27m,25–27 months,25,27,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,8,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,"Figuring out how things work, following simple instructions, and using tools or strategies to reach goals.",outdoor-climbing-sliding-toys,Outdoor climbing and sliding toys,Outdoor climbing and sliding toys,3,Climbing and sliding support developing gross motor skills and confidence around age 2.,Palplay 4ft Folding Indoors And Outdoors Slide,Palplay,5,"Climbing and sliding support developing gross motor skills and confidence around age 2. | Product note: Suitable from 18 months, robust and stable. | Suitable from 18 months, robust and stable.",26,consolidating,At 24 months children use switches and buttons; by 30 months they follow two-step instructions and solve simple problems.,,,61474530-0e58-4a70-8bab-48d4071bdcfa,e7861d0f-7f1a-4cf3-a185-64aaf801805a,c08d4b81-adbc-424a-af68-d69d4450f30b,d7c36c24-05c6-4698-8d6f-fb1cda3c09ce
25-27m,25–27 months,25,27,true,emotional-regulation-and-self-awareness,Big feelings,2,true,emotional-regulation-and-self-awareness,Emotional regulation and self-awareness,"Experiencing and expressing a wide range of emotions, developing empathy, and beginning to understand own feelings.",chunky-crayons-markers,Chunky crayons and markers,Chunky crayons and markers,3,Purposeful mark-making and scribbling emerge around age 2 with improved grip and control.,Crayola Jumbo Crayons 24 Pack,Crayola,1,"Purposeful mark-making and scribbling emerge around age 2 with improved grip and control. | Product note: Ideal for children aged 12 months and older, chunky size for small hands. | Ideal for children aged 12 months and older, chunky size for small hands.",26,emerging,Two-year-olds show broad emotional range but limited impulse control; empathy is emerging but self-regulation still developing.,,,e6baa2ab-c35d-4420-8136-d8ddbf9da787,d2638c0e-01a5-4a52-8db9-088ec44df573,c6651766-6c72-44ed-918a-d60d5acd44b0,c342eb3d-a5e4-4c78-bea1-6faed8287af8
25-27m,25–27 months,25,27,true,emotional-regulation-and-self-awareness,Big feelings,2,true,emotional-regulation-and-self-awareness,Emotional regulation and self-awareness,"Experiencing and expressing a wide range of emotions, developing empathy, and beginning to understand own feelings.",chunky-crayons-markers,Chunky crayons and markers,Chunky crayons and markers,3,Purposeful mark-making and scribbling emerge around age 2 with improved grip and control.,Crayola MyFirst Jumbo Crayons,Crayola,2,"Purposeful mark-making and scribbling emerge around age 2 with improved grip and control. | Product note: Easy-grip, less breakable, non-toxic, suitable for 12+ months | Easy-grip, less breakable, non-toxic, suitable for 12+ months",26,emerging,Two-year-olds show broad emotional range but limited impulse control; empathy is emerging but self-regulation still developing.,,,e6baa2ab-c35d-4420-8136-d8ddbf9da787,d2638c0e-01a5-4a52-8db9-088ec44df573,c6651766-6c72-44ed-918a-d60d5acd44b0,3e0fbe77-96b6-4b23-b089-e695ebc7d33b
25-27m,25–27 months,25,27,true,emotional-regulation-and-self-awareness,Big feelings,2,true,emotional-regulation-and-self-awareness,Emotional regulation and self-awareness,"Experiencing and expressing a wide range of emotions, developing empathy, and beginning to understand own feelings.",chunky-crayons-markers,Chunky crayons and markers,Chunky crayons and markers,3,Purposeful mark-making and scribbling emerge around age 2 with improved grip and control.,SES Creative My First Crayons Animal Cards,SES Creative,3,"Purposeful mark-making and scribbling emerge around age 2 with improved grip and control. | Product note: Triangular crayons are safe, do not break, provide a good grip and do not transfer to the fingers. Suitable for ages 12 months to four years. | Triangular crayons are safe, do not break, provide a good grip and do not transfer to the fingers. Suitable for ages 12 months to four years.",26,emerging,Two-year-olds show broad emotional range but limited impulse control; empathy is emerging but self-regulation still developing.,,,e6baa2ab-c35d-4420-8136-d8ddbf9da787,d2638c0e-01a5-4a52-8db9-088ec44df573,c6651766-6c72-44ed-918a-d60d5acd44b0,c4fcf3f7-d871-4126-9c93-8cdd413cc4e9
25-27m,25–27 months,25,27,true,emotional-regulation-and-self-awareness,Big feelings,2,true,emotional-regulation-and-self-awareness,Emotional regulation and self-awareness,"Experiencing and expressing a wide range of emotions, developing empathy, and beginning to understand own feelings.",chunky-crayons-markers,Chunky crayons and markers,Chunky crayons and markers,3,Purposeful mark-making and scribbling emerge around age 2 with improved grip and control.,TinyGeeks 16 Colors Jumbo Crayons,TinyGeeks,4,"Purposeful mark-making and scribbling emerge around age 2 with improved grip and control. | Product note: Non-toxic, easy to hold, washable, suitable for 2-4 years. | Non-toxic, easy to hold, washable, suitable for 2-4 years.",26,emerging,Two-year-olds show broad emotional range but limited impulse control; empathy is emerging but self-regulation still developing.,,,e6baa2ab-c35d-4420-8136-d8ddbf9da787,d2638c0e-01a5-4a52-8db9-088ec44df573,c6651766-6c72-44ed-918a-d60d5acd44b0,dbc29d4e-0efd-4d02-acca-d7c4bff9318b
25-27m,25–27 months,25,27,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,8,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,"Figuring out how things work, following simple instructions, and using tools or strategies to reach goals.",stacking-nesting-toys,Stacking and nesting toys,Stacking and nesting toys,3,Stacking becomes more intentional and complex around age 2 with improved coordination.,Stacking Rings Set,John Lewis,1,Stacking becomes more intentional and complex around age 2 with improved coordination. | Product note: Develops fine motor skills and hand-eye coordination | Develops fine motor skills and hand-eye coordination,26,consolidating,At 24 months children use switches and buttons; by 30 months they follow two-step instructions and solve simple problems.,,,61474530-0e58-4a70-8bab-48d4071bdcfa,e7861d0f-7f1a-4cf3-a185-64aaf801805a,cd37e185-eac5-4cc8-922b-ef7e355b058c,104e0b80-f534-4cb0-ad4c-0b5b7c871a7a
